timeStamp;userID;targetApp;eventType;url;content;target.workbookName;target.sheetName;target.id;target.class;target.tagName;target.type;target.name;target.value;target.innerText;target.checked;target.href;target.option
2019-03-20T05:06:10.290Z;;OS-Clipboard;copy;;+61 088 229 3282;;;;NA;;;;;;;;NA
2019-03-20T05:06:11.784Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:06:11.999Z;vleno;Chrome;paste;;+61 088 229 3282;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:06:17.888Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;088-229-3282;;;;NA
2019-03-20T05:06:23.641Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D21;NA;;;;anickolson@gmail.com;;;;NA
2019-03-20T05:06:23.705Z;;OS-Clipboard;copy;;anickolson@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:06:25.007Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:06:25.202Z;vleno;Chrome;paste;;anickolson@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:06:25.505Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;anickolson@gmail.com;;;;NA
2019-03-20T05:06:28.662Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F21;NA;;;;54 Collins St, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:06:32.270Z;;OS-Clipboard;copy;;54 Collins St, Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:06:34.143Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:06:34.328Z;vleno;Chrome;paste;;54 Collins St, Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:06:34.824Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;54 Collins St, Melbourne;;;;NA
2019-03-20T05:06:37.732Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:06:39.209Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:06:39.400Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:06:39.784Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:06:42.621Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:06:43.960Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:06:44.129Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:06:44.449Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:06:48.916Z;;OS-Clipboard;copy;;3000;;;;NA;;;;;;;;NA
2019-03-20T05:06:50.319Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:06:50.473Z;vleno;Chrome;paste;;3000;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:06:50.840Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3000;;;;NA
2019-03-20T05:06:54.629Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:06:57.143Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:06:59.122Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:07:00.245Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:07:02.233Z;vleno;Chrome;mouseClick;;;;;;NA;A;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:07:02.557Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:07:06.803Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A22;NA;;;;Adrian Gomez;;;;NA
2019-03-20T05:07:06.803Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F21;NA;;;;54 Collins St, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:07:07.127Z;;OS-Clipboard;copy;;Adrian Gomez;;;;NA;;;;;;;;NA
2019-03-20T05:07:08.602Z;vleno;Chrome;paste;;Adrian Gomez;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:07:10.624Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Adrian;;;;NA
2019-03-20T05:07:10.680Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:07:10.990Z;vleno;Chrome;paste;;Adrian Gomez;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:07:13.487Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Gomez;;;;NA
2019-03-20T05:07:16.670Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B22;NA;;;;14/04/1999;;;;NA
2019-03-20T05:07:16.779Z;;OS-Clipboard;copy;;14/04/1999;;;;NA;;;;;;;;NA
2019-03-20T05:07:18.397Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:07:18.559Z;vleno;Chrome;paste;;14/04/1999;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:07:22.466Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;14-04-1999;;;;NA
2019-03-20T05:07:28.052Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E22;NA;;;;Portugal;;;;NA
2019-03-20T05:07:28.109Z;;OS-Clipboard;copy;;Portugal;;;;NA;;;;;;;;NA
2019-03-20T05:07:29.799Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:07:29.999Z;vleno;Chrome;paste;;Portugal;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:07:30.367Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Portugal;;;;NA
2019-03-20T05:07:33.109Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C22;NA;;;;+61 212 459 2616;;;;NA
2019-03-20T05:07:33.195Z;;OS-Clipboard;copy;;+61 212 459 2616;;;;NA;;;;;;;;NA
2019-03-20T05:07:35.358Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:07:35.654Z;vleno;Chrome;paste;;+61 212 459 2616;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:07:44.935Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;212-459-2616;;;;NA
2019-03-20T05:07:47.588Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D22;NA;;;;agomez@gmail.com;;;;NA
2019-03-20T05:07:47.661Z;;OS-Clipboard;copy;;agomez@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:07:49.151Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:07:49.337Z;vleno;Chrome;paste;;agomez@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:07:49.687Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;agomez@gmail.com;;;;NA
2019-03-20T05:07:53.459Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F22;NA;;;;411/205 Flinders Street, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:07:57.685Z;;OS-Clipboard;copy;;411/205 Flinders Street, Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:07:59.303Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:07:59.457Z;vleno;Chrome;paste;;411/205 Flinders Street, Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:07:59.832Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;411/205 Flinders Street, Melbourne;;;;NA
2019-03-20T05:08:03.875Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:08:05.311Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:08:05.481Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:08:05.832Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:08:09.077Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:08:10.471Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:08:10.617Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:08:10.967Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:08:15.343Z;;OS-Clipboard;copy;;3000;;;;NA;;;;;;;;NA
2019-03-20T05:08:16.911Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:08:17.080Z;vleno;Chrome;paste;;3000;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:08:17.464Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3000;;;;NA
2019-03-20T05:08:20.719Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:08:24.048Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:08:25.536Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:08:25.536Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:08:26.670Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:08:27.927Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:08:29.730Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:08:30.150Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:08:35.028Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F22;NA;;;;411/205 Flinders Street, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:08:35.028Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A23;NA;;;;Samantha Cooper;;;;NA
2019-03-20T05:08:35.319Z;;OS-Clipboard;copy;;Samantha Cooper;;;;NA;;;;;;;;NA
2019-03-20T05:08:36.521Z;vleno;Chrome;paste;;Samantha Cooper;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:08:39.081Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Samantha;;;;NA
2019-03-20T05:08:39.145Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:08:39.391Z;vleno;Chrome;paste;;Samantha Cooper;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:08:41.952Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Cooper;;;;NA
2019-03-20T05:08:45.460Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B23;NA;;;;10/03/2001;;;;NA
2019-03-20T05:08:45.563Z;;OS-Clipboard;copy;;10/03/2001;;;;NA;;;;;;;;NA
2019-03-20T05:08:47.082Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:08:47.256Z;vleno;Chrome;paste;;10/03/2001;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:08:50.846Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;10-03-2001;;;;NA
2019-03-20T05:08:55.321Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E23;NA;;;;United States;;;;NA
2019-03-20T05:08:55.423Z;;OS-Clipboard;copy;;United States;;;;NA;;;;;;;;NA
2019-03-20T05:08:57.176Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:08:57.391Z;vleno;Chrome;paste;;United States;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:08:58.063Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;United States;;;;NA
2019-03-20T05:09:00.891Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C23;NA;;;;+61 719 562 8343;;;;NA
2019-03-20T05:09:00.967Z;;OS-Clipboard;copy;;+61 719 562 8343;;;;NA;;;;;;;;NA
2019-03-20T05:09:02.520Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:09:02.696Z;vleno;Chrome;paste;;+61 719 562 8343;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:09:07.888Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;719-562-8343;;;;NA
2019-03-20T05:09:10.898Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D23;NA;;;;scooper@gmail.com;;;;NA
2019-03-20T05:09:10.953Z;;OS-Clipboard;copy;;scooper@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:09:12.384Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:09:12.624Z;vleno;Chrome;paste;;scooper@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:09:13.040Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;scooper@gmail.com;;;;NA
2019-03-20T05:09:16.304Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F23;NA;;;;490 St Kilda Road, Melbourne, VIC 3004, Melbourne, Australia;;;;NA
2019-03-20T05:09:20.316Z;;OS-Clipboard;copy;;490 St Kilda Road, Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:09:21.752Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:09:21.930Z;vleno;Chrome;paste;;490 St Kilda Road, Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:09:22.264Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;490 St Kilda Road, Melbourne;;;;NA
2019-03-20T05:09:26.240Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:09:27.600Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:09:27.746Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:09:28.128Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:09:31.039Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:09:32.655Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:09:32.905Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:09:33.320Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:09:36.943Z;;OS-Clipboard;copy;;3004;;;;NA;;;;;;;;NA
2019-03-20T05:09:38.487Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:09:38.608Z;vleno;Chrome;paste;;3004;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:09:39.048Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3004;;;;NA
2019-03-20T05:09:42.661Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:09:44.624Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:09:46.144Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:09:46.145Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:09:47.699Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:09:48.818Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:09:50.817Z;vleno;Chrome;mouseClick;;;;;;NA;A;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:09:51.148Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:09:56.026Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A24;NA;;;;Olga Mykolenchuk;;;;NA
2019-03-20T05:09:56.026Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F23;NA;;;;490 St Kilda Road, Melbourne, VIC 3004, Melbourne, Australia;;;;NA
2019-03-20T05:09:56.256Z;;OS-Clipboard;copy;;Olga Mykolenchuk;;;;NA;;;;;;;;NA
2019-03-20T05:09:57.760Z;vleno;Chrome;paste;;Olga Mykolenchuk;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:10:01.440Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Olga;;;;NA
2019-03-20T05:10:01.488Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:10:01.727Z;vleno;Chrome;paste;;Olga Mykolenchuk;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:10:04.399Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Mykolenchuk;;;;NA
2019-03-20T05:10:06.874Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B24;NA;;;;11/04/2000;;;;NA
2019-03-20T05:10:06.915Z;;OS-Clipboard;copy;;11/04/2000;;;;NA;;;;;;;;NA
2019-03-20T05:10:08.624Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:10:08.815Z;vleno;Chrome;paste;;11/04/2000;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:10:12.400Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;11-04-2000;;;;NA
2019-03-20T05:10:15.397Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E24;NA;;;;Ukraine;;;;NA
2019-03-20T05:10:15.486Z;;OS-Clipboard;copy;;Ukraine;;;;NA;;;;;;;;NA
2019-03-20T05:10:17.023Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:10:17.327Z;vleno;Chrome;paste;;Ukraine;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:10:17.703Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Ukraine;;;;NA
2019-03-20T05:10:20.387Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C24;NA;;;;+61 097 601 8154;;;;NA
2019-03-20T05:10:20.425Z;;OS-Clipboard;copy;;+61 097 601 8154;;;;NA;;;;;;;;NA
2019-03-20T05:10:21.911Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:10:22.159Z;vleno;Chrome;paste;;+61 097 601 8154;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:10:27.360Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;097-601-8154;;;;NA
2019-03-20T05:10:30.010Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D24;NA;;;;omykolenchuk@gmail.com;;;;NA
2019-03-20T05:10:30.059Z;;OS-Clipboard;copy;;omykolenchuk@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:10:31.416Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:10:31.615Z;vleno;Chrome;paste;;omykolenchuk@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:10:32.041Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;omykolenchuk@gmail.com;;;;NA
2019-03-20T05:10:35.107Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F24;NA;;;;301/63 Berkeley Street, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:10:37.886Z;;OS-Clipboard;copy;;301/63 Berkeley Street, Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:10:39.238Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:10:39.402Z;vleno;Chrome;paste;;301/63 Berkeley Street, Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:10:39.695Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;301/63 Berkeley Street, Melbourne;;;;NA
2019-03-20T05:10:45.904Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:10:47.399Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:10:47.557Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:10:47.879Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:10:50.575Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:10:52.072Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:10:52.194Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:10:52.479Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:10:55.349Z;;OS-Clipboard;copy;;3000;;;;NA;;;;;;;;NA
2019-03-20T05:10:56.735Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:10:56.883Z;vleno;Chrome;paste;;3000;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:10:57.255Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3000;;;;NA
2019-03-20T05:10:59.850Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:11:02.423Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:11:04.119Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:11:04.119Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:11:05.345Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:11:06.504Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:11:08.283Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:11:08.621Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:11:12.747Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F24;NA;;;;301/63 Berkeley Street Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:11:12.749Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A25;NA;;;;Samir Ivdan;;;;NA
2019-03-20T05:11:12.816Z;;OS-Clipboard;copy;;Samir Ivdan;;;;NA;;;;;;;;NA
2019-03-20T05:11:14.184Z;vleno;Chrome;paste;;Samir Ivdan;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:11:16.816Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Samir;;;;NA
2019-03-20T05:11:16.895Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:11:17.047Z;vleno;Chrome;paste;;Samir Ivdan;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:11:19.311Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Ivdan;;;;NA
2019-03-20T05:11:22.095Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B25;NA;;;;06/10/1996;;;;NA
2019-03-20T05:11:22.122Z;;OS-Clipboard;copy;;06/10/1996;;;;NA;;;;;;;;NA
2019-03-20T05:11:23.623Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:11:23.847Z;vleno;Chrome;paste;;06/10/1996;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:11:27.424Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;06-10-1996;;;;NA
2019-03-20T05:11:30.574Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E25;NA;;;;Kazakhstan;;;;NA
2019-03-20T05:11:30.630Z;;OS-Clipboard;copy;;Kazakhstan;;;;NA;;;;;;;;NA
